"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-03","9.84","0.51","0.0","78","86","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-04","8.28","0.00","0.0","78","88","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-05","10.51","0.00","0.0","72","78","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-06","10.51","0.00","0.0","72","80","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-07","6.93","0.00","0.0","72","79","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-08","5.37","0.00","0.0","72","79","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-09","6.04","0.00","0.0","73","79","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-10","6.49","1.36","0.0","75","81","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-11","9.40","0.00","0.0","74","76","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-12","11.18","0.00","0.0","66","71","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-13","10.51","0.00","0.0","67","75","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-14","13.42","0.00","0.0","73","76","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-15","8.05","0.00","0.0","61","70","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-16","9.84","0.00","0.0","63","72","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-17","6.71","0.00","0.0","69","74","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-18","15.43","0.04","0.0","68","72","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-19","13.20","0.00","0.0","58","66","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-20","11.41","0.00","0.0","56","65","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-21","9.17","0.00","0.0","56","67","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-22","13.42","0.00","0.0","60","74","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-23","10.51","0.00","0.0","68","82","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-24","5.82","0.00","0.0","67","76","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-25","5.82","0.00","0.0","67","75","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-26","6.71","0.00","0.0","68","76","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-27","6.04","0.06","0.0","71","79","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-28","14.32","0.04","0.0","71","77","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-29","12.30","0.13","0.0","70","72","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-30","17.90","0.45","0.0","68","72","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-01","11.18","0.00","0.0","66","75","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-02","9.62","0.04","0.0","63","68","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-03","8.28","0.00","0.0","60","68","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-04","6.93","0.00","0.0","58","69","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-05","6.71","0.00","0.0","61","70","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-06","9.84","0.07","0.0","62","70","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-07","18.12","0.00","0.0","66","78","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-08","15.43","0.00","0.0","62","67","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-09","8.05","0.00","0.0","58","68","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-10","12.75","0.00","0.0","64","71","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-11","11.41","0.00","0.0","66","69","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-12","15.66","1.10","0.0","55","57","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-13","14.76","0.14","0.0","58","61","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-14","10.51","0.00","0.0","59","69","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-15","14.76","0.00","0.0","62","70","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-16","11.63","1.54","0.0","60","65","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-17","8.95","0.15","0.0","53","62","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-18","8.95","0.00","0.0","53","63","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-19","7.83","0.00","0.0","57","67","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-20","4.92","0.03","0.0","62","70","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-21","4.47","0.00","0.0","63","68","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-22","3.80","0.00","0.0","64","67","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-23","5.82","0.01","0.0","64","68","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-24","10.07","0.00","0.0","64","70","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-25","9.84","0.02","0.0","50","54","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-26","8.05","0.11","0.0","54","59","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-27","6.71","0.00","0.0","58","60","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-28","5.82","0.10","0.0","55","58","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-29","13.42","1.19","0.0","54","57","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-30","15.88","0.48","0.0","44","46","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-31","6.93","0.00","0.0","39","47","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-01","15.88","0.61","0.0","50","58","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-02","22.82","0.00","0.0","44","46","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-03","18.57","0.00","0.0","47","56","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-04","10.74","0.00","0.0","49","63","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-05","7.16","0.00","0.0","54","63","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-06","7.16","0.00","0.0","56","65","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-07","6.93","0.00","0.0","58","73","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-08","3.36","0.00","0.0","58","74","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-09","3.36","0.00","0.0","56","74","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-10","8.72","0.00","0.0","59","69","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-11","9.84","0.86","0.0","62","66","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-12","11.63","0.32","0.0","59","65","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-13","8.50","0.15","0.0","49","52","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-14","10.96","0.00","0.0","48","53","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-15","18.12","0.34","0.0","47","63","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-16","16.33","0.00","0.0","53","55","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-17","14.76","0.00","0.0","46","50","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-18","17.90","0.00","0.0","36","37","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-19","11.63","0.00","0.0","36","49","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-20","10.96","0.00","0.0","49","60","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-21","9.84","0.00","0.0","54","66","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-22","13.87","0.01","0.0","50","59","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-23","16.78","0.75","0.0","54","59","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-24","10.29","0.00","0.0","44","50","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-25","7.83","0.00","0.0","47","55","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-26","12.53","0.47","0.0","57","66","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-27","7.16","0.00","0.0","53","63","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-28","8.50","0.00","0.0","51","57","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-29","7.83","0.00","0.0","45","52","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-30","18.57","1.14","0.0","54","63","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-01","19.24","0.00","0.0","53","60","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-02","20.80","0.00","0.0","41","46","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-03","13.20","0.00","0.0","41","49","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-04","10.51","0.10","0.0","47","52","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-05","18.34","1.13","0.0","44","47","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-06","18.12","0.00","0.0","39","42","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-07","8.95","0.00","0.0","35","42","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-08","14.99","0.00","0.0","33","36","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-09","14.99","0.01","0.0","34","38","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-10","11.41","0.00","0.0","41","49","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-11","8.72","0.00","0.0","42","52","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-12","7.83","0.00","0.0","48","55","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-13","10.51","0.00","0.0","52","61","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-14","10.51","0.28","0.0","43","45","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-15","14.76","0.00","0.0","37","41","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-16","18.34","0.39","3.8","30","32","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-17","19.46","0.48","3.4","30","33","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-18","12.53","0.00","0.0","27","32","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-19","5.37","0.00","0.0","26","32","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-20","4.70","0.08","0.0","32","39","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-21","6.26","0.00","0.0","37","40","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-22","13.42","0.00","0.0","40","45","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-23","9.62","0.00","0.0","40","43","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-24","20.36","0.12","0.0","49","58","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-25","24.16","0.59","0.0","53","60","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-26","19.91","0.00","0.0","29","33","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-27","7.61","0.00","0.0","29","38","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-28","10.96","0.00","0.0","41","51","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-29","16.11","0.00","0.0","40","43","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-30","9.62","0.00","0.0","33","43","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-31","11.18","0.36","0.0","44","48","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-01","7.38","0.63","0.0","36","40","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-02","13.20","0.07","0.0","42","53","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-03","12.08","0.12","0.0","37","39","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-04","10.51","0.01","0.0","38","45","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-05","9.84","0.00","0.0","39","43","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-06","15.66","0.00","0.0","38","43","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-07","15.21","0.00","0.0","36","43","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-08","12.30","0.00","0.0","33","38","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-09","16.78","0.00","0.0","32","38","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-10","11.41","0.00","0.0","35","43","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-11","4.70","0.00","0.0","32","38","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-12","5.59","0.00","0.0","35","45","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-13","6.93","0.00","0.0","37","44","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-14","3.58","0.00","0.0","39","50","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-15","13.87","0.36","0.0","40","48","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-16","14.32","0.88","0.0","45","50","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-17","18.12","0.00","0.0","40","45","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-18","14.32","0.00","0.0","42","48","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-19","14.09","0.00","0.0","38","43","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-20","13.20","0.02","0.2","36","44","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-21","7.83","0.00","0.0","31","42","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-22","14.76","0.00","0.0","39","48","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-23","21.92","0.00","0.0","33","36","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-24","18.57","0.00","0.0","27","33","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-25","9.17","0.00","0.0","30","38","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-26","9.62","0.13","0.0","33","36","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-27","12.30","0.00","0.0","36","39","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-28","21.92","0.00","0.0","32","35","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-29","24.61","0.00","0.0","22","27","16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-30","14.09","0.00","0.0","22","33","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-01-31","9.17","0.06","0.7","24","27","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-01","25.05","1.32","11.9","28","33","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-02","19.69","0.03","0.0","33","35","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-03","14.99","0.00","0.0","32","37","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-04","13.42","0.00","0.0","35","42","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-05","10.29","0.02","0.0","37","44","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-06","13.42","0.00","0.0","37","43","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-07","11.41","0.46","6.9","34","37","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-08","10.74","0.00","0.0","24","28","17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-09","8.72","0.01","0.0","28","35","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-10","7.83","0.00","0.0","29","34","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-11","9.40","0.18","2.2","29","31","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-12","8.28","0.00","0.0","26","29","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-13","11.86","0.01","0.0","28","30","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-14","8.50","0.00","0.0","31","38","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-15","10.51","0.00","0.0","34","35","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-16","16.78","0.74","0.0","41","49","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-17","12.30","0.00","0.0","31","34","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-18","12.08","0.68","4.3","28","29","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-19","11.18","0.06","0.7","30","33","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-20","16.78","0.00","0.0","31","34","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-21","11.41","0.00","0.0","29","36","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-22","12.30","0.58","0.4","33","38","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-23","12.75","0.00","0.0","37","45","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-24","13.42","0.00","0.0","41","49","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-25","15.88","0.00","0.0","45","50","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-26","10.29","0.00","0.0","39","45","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-27","12.30","0.43","0.0","43","52","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-02-28","8.05","0.25","0.0","42","47","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-01","14.99","0.15","0.0","44","49","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-02","20.58","0.00","0.0","31","35","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-03","11.86","0.00","0.0","38","53","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-04","18.57","0.00","0.0","42","45","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-05","21.70","0.00","0.0","31","38","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-06","16.11","0.00","0.0","34","37","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-07","13.65","0.00","0.0","33","42","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-08","9.40","0.00","0.0","34","44","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-09","12.08","0.00","0.0","47","66","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-10","8.50","0.00","0.0","45","51","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-11","8.95","0.00","0.0","47","57","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-12","14.99","0.00","0.0","57","70","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-13","18.12","0.00","0.0","46","53","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-14","21.25","0.00","0.0","46","55","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-15","18.34","0.00","0.0","32","39","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-16","7.38","0.01","0.0","31","37","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-17","5.82","0.00","0.0","38","47","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-18","10.07","0.64","0.0","44","46","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-19","19.91","0.08","0.0","39","43","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-20","7.61","0.00","0.0","40","52","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-21","3.80","0.00","0.0","44","58","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-22","6.49","0.00","0.0","45","57","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-23","7.61","0.00","0.0","49","62","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-24","11.86","0.69","0.0","51","58","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-25","7.61","0.02","0.0","53","64","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-26","20.13","0.00","0.0","57","81","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-27","12.53","0.00","0.0","57","65","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-28","12.75","0.79","0.0","51","59","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-29","19.91","0.00","0.0","51","56","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-30","13.20","0.00","0.0","47","56","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-03-31","15.66","0.70","0.0","51","59","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-01","20.36","0.03","0.0","49","57","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-02","15.66","0.00","0.0","36","38","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-03","11.41","0.00","0.0","39","52","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-04","6.93","0.00","0.0","48","57","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-05","18.57","0.00","0.0","56","70","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-06","11.18","0.00","0.0","58","70","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-07","7.16","0.00","0.0","57","67","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-08","6.93","0.00","0.0","53","63","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-09","6.26","0.00","0.0","48","51","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-10","4.92","0.06","0.0","53","62","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-11","10.96","0.44","0.0","54","60","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-12","9.17","0.49","0.0","48","52","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-13","8.72","0.06","0.0","51","64","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-14","9.62","0.00","0.0","54","64","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-15","10.07","0.82","0.0","53","56","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-16","12.53","0.09","0.0","47","53","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-17","9.17","0.00","0.0","48","57","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-18","9.62","0.00","0.0","53","61","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-19","7.16","0.00","0.0","54","63","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-20","15.43","0.00","0.0","56","67","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-21","21.47","0.07","0.0","54","60","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-22","21.25","0.00","0.0","42","50","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-23","15.88","0.00","0.0","49","64","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-24","11.41","0.00","0.0","56","68","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-25","12.53","0.50","0.0","54","64","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-26","19.01","0.00","0.0","53","61","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-27","6.04","0.00","0.0","53","57","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-28","5.82","0.00","0.0","58","73","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-29","8.50","0.10","0.0","60","66","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-04-30","24.83","0.02","0.0","64","69","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-05-01","18.12","0.00","0.0","53","65","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-05-02","11.41","0.00","0.0","61","79","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-05-03","8.28","0.23","0.0","63","67","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-05-04","9.62","0.52","0.0","58","71","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-05-05","8.05","0.31","0.0","54","59","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-05-06","12.97","0.00","0.0","58","67","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-05-07","9.62","0.00","0.0","55","62","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-05-08","7.61","0.04","0.0","51","55","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2021-05-09","10.51","0.42","0.0","52","62","45"
