Date,Open,High,Low,Close
06/17/2021,"1,614.38","1,603.10","1,603.10","1,603.10"
06/16/2021,"1,617.15","1,614.58","1,614.58","1,614.58"
06/15/2021,"1,621.70","1,616.95","1,616.95","1,616.95"
06/14/2021,"1,631.98","1,621.60","1,621.60","1,621.60"
06/11/2021,"1,624.25","1,632.21","1,632.21","1,632.21"
06/10/2021,"1,617.94","1,624.23","1,624.23","1,624.23"
06/09/2021,"1,628.52","1,617.47","1,617.47","1,617.47"
06/08/2021,"1,617.91","1,628.14","1,628.14","1,628.14"
06/07/2021,"1,618.39","1,617.12","1,617.12","1,617.12"
06/04/2021,"1,612.14","1,618.54","1,618.54","1,618.54"
06/03/2021,"1,632.45","1,610.86","1,610.86","1,610.86"
06/02/2021,"1,634.97","1,633.08","1,633.08","1,633.08"
06/01/2021,"1,636.05","1,635.40","1,635.40","1,635.40"
05/28/2021,"1,635.69","1,635.49","1,635.49","1,635.49"
05/27/2021,"1,627.69","1,637.94","1,637.94","1,637.94"
05/26/2021,"1,616.47","1,627.54","1,627.54","1,627.54"
05/25/2021,"1,610.59","1,615.96","1,615.96","1,615.96"
05/24/2021,"1,586.60","1,610.34","1,610.34","1,610.34"
05/21/2021,"1,594.96","1,586.09","1,586.09","1,586.09"
05/20/2021,"1,576.26","1,593.32","1,593.32","1,593.32"
05/19/2021,"1,581.24","1,575.34","1,575.34","1,575.34"
05/18/2021,"1,582.97","1,582.61","1,582.61","1,582.61"
05/17/2021,"1,591.65","1,581.98","1,581.98","1,581.98"
05/14/2021,"1,557.06","1,593.14","1,593.14","1,593.14"
05/13/2021,"1,540.33","1,555.60","1,555.60","1,555.60"
05/12/2021,"1,590.00","1,540.04","1,540.04","1,540.04"
05/11/2021,"1,608.53","1,594.29","1,594.29","1,594.29"
05/10/2021,"1,622.82","1,610.39","1,610.39","1,610.39"
05/07/2021,"1,605.80","1,624.11","1,624.11","1,624.11"
05/06/2021,"1,623.83","1,604.99","1,604.99","1,604.99"
05/05/2021,"1,630.29","1,624.11","1,624.11","1,624.11"
05/04/2021,"1,652.24","1,629.83","1,629.83","1,629.83"
05/03/2021,"1,654.09","1,653.69","1,653.69","1,653.69"
04/30/2021,"1,655.23","1,653.56","1,653.56","1,653.56"
04/29/2021,"1,648.03","1,655.44","1,655.44","1,655.44"
04/28/2021,"1,648.13","1,646.95","1,646.95","1,646.95"
04/27/2021,"1,640.10","1,654.55","1,654.55","1,654.55"
04/26/2021,"1,642.46","1,639.99","1,639.99","1,639.99"
04/23/2021,"1,626.64","1,641.95","1,641.95","1,641.95"
04/22/2021,"1,629.96","1,624.85","1,624.85","1,624.85"
04/21/2021,"1,612.71","1,630.26","1,630.26","1,630.26"
04/20/2021,"1,642.05","1,613.38","1,613.38","1,613.38"
04/19/2021,"1,654.24","1,641.14","1,641.14","1,641.14"
04/16/2021,"1,640.43","1,653.96","1,653.96","1,653.96"
04/15/2021,"1,640.78","1,640.75","1,640.75","1,640.75"
04/14/2021,"1,639.36","1,640.66","1,640.66","1,640.66"
04/13/2021,"1,633.57","1,639.72","1,639.72","1,639.72"
04/12/2021,"1,643.52","1,634.65","1,634.65","1,634.65"
04/09/2021,"1,639.97","1,643.61","1,643.61","1,643.61"
04/08/2021,"1,637.06","1,640.29","1,640.29","1,640.29"
04/07/2021,"1,641.25","1,637.13","1,637.13","1,637.13"
04/06/2021,"1,619.27","1,641.16","1,641.16","1,641.16"
04/05/2021,"1,593.75","1,618.96","1,618.96","1,618.96"
04/01/2021,"1,576.08","1,593.24","1,593.24","1,593.23"
03/31/2021,"1,583.73","1,575.99","1,575.99","1,575.99"
03/30/2021,"1,572.37","1,582.79","1,582.79","1,582.79"
03/29/2021,"1,582.25","1,572.26","1,572.26","1,572.26"
03/26/2021,"1,564.75","1,582.22","1,582.22","1,582.22"
03/25/2021,"1,532.78","1,564.43","1,564.43","1,564.43"
03/24/2021,"1,549.45","1,533.38","1,533.38","1,533.38"
03/23/2021,"1,579.16","1,549.26","1,549.26","1,549.26"
03/22/2021,"1,587.62","1,579.66","1,579.66","1,579.66"
03/19/2021,"1,592.28","1,587.20","1,587.20","1,587.20"
03/18/2021,"1,622.13","1,592.45","1,592.45","1,592.45"
03/17/2021,"1,602.23","1,622.02","1,622.02","1,622.02"
03/16/2021,"1,612.55","1,602.20","1,602.20","1,602.20"
