Date,Open,High,Low,Close
09/05/2017,"1,114.95","1,105.21","1,105.21","1,105.21"
09/01/2017,"1,114.57","1,115.41","1,115.41","1,115.41"
08/31/2017,"1,106.48","1,114.11","1,114.11","1,114.11"
08/30/2017,"1,095.86","1,106.36","1,106.36","1,106.36"
08/29/2017,"1,100.28","1,098.01","1,098.01","1,098.01"
08/28/2017,"1,098.29","1,101.41","1,101.41","1,101.41"
08/25/2017,"1,093.63","1,098.30","1,098.30","1,098.30"
08/24/2017,"1,095.44","1,093.54","1,093.54","1,093.54"
08/23/2017,"1,100.96","1,095.28","1,095.28","1,095.28"
08/22/2017,"1,088.95","1,103.66","1,103.66","1,103.66"
08/21/2017,"1,083.65","1,089.36","1,089.36","1,089.36"
08/18/2017,"1,083.67","1,081.81","1,081.81","1,081.81"
08/17/2017,"1,096.59","1,083.69","1,083.69","1,083.69"
08/16/2017,"1,093.12","1,097.26","1,097.26","1,097.26"
08/15/2017,"1,087.59","1,093.19","1,093.19","1,093.19"
08/14/2017,"1,083.09","1,086.86","1,086.86","1,086.86"
08/11/2017,"1,079.41","1,082.41","1,082.41","1,082.41"
08/10/2017,"1,084.97","1,079.48","1,079.48","1,079.48"
08/09/2017,"1,092.38","1,085.93","1,085.93","1,085.93"
08/08/2017,"1,099.58","1,091.02","1,091.02","1,091.02"
08/07/2017,"1,095.75","1,100.86","1,100.86","1,100.86"
08/04/2017,"1,095.67","1,095.77","1,095.77","1,095.77"
08/03/2017,"1,101.66","1,095.75","1,095.75","1,095.75"
08/02/2017,"1,094.78","1,101.46","1,101.46","1,101.46"
08/01/2017,"1,091.72","1,094.72","1,094.72","1,094.72"
07/31/2017,"1,093.10","1,090.60","1,090.60","1,090.60"
07/28/2017,"1,118.40","1,091.23","1,091.23","1,091.23"
07/27/2017,"1,111.21","1,118.41","1,118.41","1,118.41"
07/26/2017,"1,122.80","1,111.12","1,111.12","1,111.12"
07/25/2017,"1,102.09","1,124.41","1,124.41","1,124.41"
07/24/2017,"1,107.23","1,102.09","1,102.09","1,102.09"
07/21/2017,"1,108.52","1,107.31","1,107.31","1,107.31"
07/20/2017,"1,107.64","1,108.93","1,108.93","1,108.93"
07/19/2017,"1,107.47","1,107.36","1,107.36","1,107.36"
07/18/2017,"1,111.03","1,107.31","1,107.31","1,107.31"
07/17/2017,"1,109.70","1,111.20","1,111.20","1,111.20"
07/14/2017,"1,107.74","1,109.80","1,109.80","1,109.80"
07/13/2017,"1,114.45","1,109.04","1,109.04","1,109.04"
07/12/2017,"1,106.68","1,114.36","1,114.36","1,114.36"
07/11/2017,"1,107.57","1,106.33","1,106.33","1,106.33"
07/10/2017,"1,110.26","1,108.03","1,108.03","1,108.03"
07/07/2017,"1,097.05","1,110.32","1,110.32","1,110.32"
07/06/2017,"1,103.56","1,097.08","1,097.08","1,097.08"
07/05/2017,"1,100.87","1,103.94","1,103.94","1,103.94"
07/03/2017,"1,104.09","1,100.81","1,100.81","1,100.81"
06/30/2017,"1,105.07","1,104.41","1,104.41","1,104.41"
06/29/2017,"1,116.73","1,104.42","1,104.42","1,104.42"
06/28/2017,"1,111.38","1,117.12","1,117.12","1,117.12"
06/27/2017,"1,122.22","1,111.34","1,111.34","1,111.34"
06/26/2017,"1,126.10","1,122.12","1,122.12","1,122.12"
06/23/2017,"1,123.39","1,125.28","1,125.28","1,125.28"
06/22/2017,"1,123.85","1,123.25","1,123.25","1,123.25"
06/21/2017,"1,122.87","1,123.93","1,123.93","1,123.93"
06/20/2017,"1,133.16","1,122.50","1,122.50","1,122.50"
06/19/2017,"1,120.09","1,132.77","1,132.77","1,132.76"
06/16/2017,"1,117.67","1,119.65","1,119.65","1,119.65"
06/15/2017,"1,115.48","1,117.62","1,117.62","1,117.62"
06/14/2017,"1,116.48","1,116.18","1,116.18","1,116.18"
06/13/2017,"1,109.33","1,115.43","1,115.43","1,115.43"
06/12/2017,"1,121.19","1,109.09","1,109.09","1,109.09"
06/09/2017,"1,129.64","1,121.82","1,121.82","1,121.82"
06/08/2017,"1,136.16","1,129.55","1,129.55","1,129.55"
06/07/2017,"1,137.49","1,136.27","1,136.27","1,136.27"
06/06/2017,"1,147.38","1,137.49","1,137.49","1,137.49"
06/05/2017,"1,154.99","1,147.50","1,147.50","1,147.50"
06/02/2017,"1,145.90","1,155.10","1,155.10","1,155.10"
06/01/2017,"1,130.83","1,145.76","1,145.76","1,145.76"
05/31/2017,"1,126.08","1,133.20","1,133.20","1,133.20"
05/30/2017,"1,125.04","1,126.21","1,126.21","1,126.21"
05/26/2017,"1,122.37","1,126.12","1,126.12","1,126.12"
05/25/2017,"1,112.90","1,122.28","1,122.28","1,122.28"
05/24/2017,"1,101.92","1,112.90","1,112.90","1,112.90"
05/23/2017,"1,103.83","1,102.47","1,102.47","1,102.47"
05/22/2017,"1,099.71","1,103.78","1,103.78","1,103.78"
05/19/2017,"1,087.47","1,099.71","1,099.71","1,099.71"
05/18/2017,"1,081.15","1,087.31","1,087.31","1,087.31"
05/17/2017,"1,093.75","1,081.56","1,081.56","1,081.56"
05/16/2017,"1,093.93","1,094.15","1,094.15","1,094.15"
05/15/2017,"1,086.35","1,094.09","1,094.09","1,094.09"
05/12/2017,"1,086.77","1,086.53","1,086.53","1,086.53"
05/11/2017,"1,089.18","1,086.65","1,086.65","1,086.65"
05/10/2017,"1,090.69","1,089.49","1,089.49","1,089.49"
05/09/2017,"1,080.59","1,090.67","1,090.67","1,090.67"
05/08/2017,"1,083.55","1,081.71","1,081.71","1,081.71"
05/05/2017,"1,081.03","1,083.57","1,083.57","1,083.57"
05/04/2017,"1,078.07","1,080.94","1,080.94","1,080.94"
05/03/2017,"1,072.48","1,077.96","1,077.96","1,077.96"
05/02/2017,"1,067.50","1,072.45","1,072.45","1,072.45"
05/01/2017,"1,059.17","1,067.47","1,067.47","1,067.47"
04/28/2017,"1,067.10","1,059.44","1,059.44","1,059.44"
04/27/2017,"1,069.59","1,066.32","1,066.32","1,066.32"
04/26/2017,"1,059.97","1,069.07","1,069.07","1,069.07"
04/25/2017,"1,037.73","1,059.97","1,059.97","1,059.97"
04/24/2017,"1,030.78","1,037.76","1,037.76","1,037.76"
04/21/2017,"1,028.50","1,030.48","1,030.48","1,030.48"
04/20/2017,"1,021.01","1,028.48","1,028.48","1,028.48"
04/19/2017,"1,012.63","1,017.98","1,017.98","1,017.98"
04/18/2017,"1,008.81","1,012.44","1,012.44","1,012.44"
04/17/2017,"1,001.56","1,008.63","1,008.63","1,008.63"
04/13/2017,"1,003.27","1,000.70","1,000.70","1,000.70"
04/12/2017,"1,004.31","1,003.38","1,003.38","1,003.38"
04/11/2017,"1,002.97","1,004.21","1,004.21","1,004.21"
04/10/2017,"1,003.05","1,003.18","1,003.18","1,003.18"
04/07/2017,"1,005.50","1,003.05","1,003.05","1,003.05"
04/06/2017,"1,006.32","1,006.09","1,006.09","1,006.09"
04/05/2017,"1,004.46","1,006.37","1,006.37","1,006.37"
04/04/2017,"1,005.23","1,004.32","1,004.32","1,004.32"
04/03/2017,"1,006.67","1,005.38","1,005.38","1,005.38"
03/31/2017,"1,006.30","1,006.57","1,006.57","1,006.57"
03/30/2017,"1,000.57","1,006.39","1,006.39","1,006.39"
03/29/2017,"1,002.05","1,000.68","1,000.68","1,000.68"
03/28/2017,"994.40","1,002.00","1,002.00","1,002.00"
03/27/2017,"991.24","994.26","994.26","994.26"
03/24/2017,"986.22","991.41","991.41","991.41"
03/23/2017,"985.45","985.83","985.83","985.83"
03/22/2017,"976.53","985.19","985.19","985.19"
03/21/2017,"979.01","976.35","976.35","976.35"
03/20/2017,"977.50","978.18","978.18","978.18"
03/17/2017,"969.45","977.14","977.14","977.14"
03/16/2017,"967.66","968.55","968.55","968.55"
03/15/2017,"961.64","966.18","966.18","966.18"
03/14/2017,"965.30","961.81","961.81","961.81"
03/13/2017,"964.52","965.22","965.22","965.22"
03/10/2017,"964.77","964.20","964.20","964.20"
03/09/2017,"966.48","964.84","964.84","964.84"
03/08/2017,"967.35","966.44","966.44","966.44"
03/07/2017,"971.29","967.28","967.28","967.28"
03/06/2017,"974.82","971.74","971.74","971.74"
03/03/2017,"977.59","974.98","974.98","974.98"
03/02/2017,"983.43","978.95","978.95","978.95"
03/01/2017,"974.10","983.48","983.48","983.48"
02/28/2017,"972.92","973.60","973.60","973.60"
02/27/2017,"977.63","972.89","972.89","972.89"
02/24/2017,"978.69","979.94","979.94","979.94"
02/23/2017,"979.23","978.83","978.83","978.83"
02/22/2017,"982.44","979.13","979.13","979.13"
02/21/2017,"982.79","983.21","983.21","983.21"
02/17/2017,"978.53","982.63","982.63","982.63"
02/16/2017,"980.18","978.26","978.26","978.26"
02/15/2017,"972.84","980.10","980.10","980.10"
02/14/2017,"969.39","973.30","973.30","973.30"
02/13/2017,"969.74","969.37","969.37","969.37"
02/10/2017,"962.83","968.93","968.93","968.93"
02/09/2017,"956.50","962.86","962.86","962.86"
02/08/2017,"954.25","955.96","955.96","955.96"
02/07/2017,"953.96","953.84","953.84","953.84"
02/06/2017,"951.32","955.04","955.04","955.04"
02/03/2017,"944.64","951.28","951.28","951.28"
02/02/2017,"940.85","943.12","943.12","943.12"
02/01/2017,"948.64","940.94","940.94","940.94"
01/31/2017,"954.63","948.74","948.74","948.74"
01/30/2017,"957.22","954.70","954.70","954.70"
01/27/2017,"964.33","957.30","957.30","957.30"
01/26/2017,"960.02","964.31","964.31","964.31"
01/25/2017,"951.69","959.87","959.87","959.87"
01/24/2017,"945.51","952.03","952.03","952.03"
01/23/2017,"946.19","945.49","945.49","945.49"
01/20/2017,"947.57","946.27","946.27","946.27"
01/19/2017,"951.04","946.50","946.50","946.50"
01/18/2017,"945.45","950.22","950.22","950.22"
01/17/2017,"942.86","945.81","945.81","945.81"
01/13/2017,"946.38","943.89","943.89","943.89"
01/12/2017,"946.07","946.34","946.34","946.34"
01/11/2017,"944.35","946.41","946.41","946.41"
01/10/2017,"940.58","942.76","942.76","942.76"
01/09/2017,"937.17","940.58","940.58","940.58"
01/06/2017,"929.94","936.58","936.58","936.58"
01/05/2017,"924.57","929.30","929.30","929.30"
01/04/2017,"919.07","924.24","924.24","924.24"
01/03/2017,"924.95","919.00","919.00","919.00"
