Date,Open,High,Low,Close
12/31/2019,"1,467.89","1,469.93","1,469.93","1,469.93"
12/30/2019,"1,477.05","1,468.00","1,468.00","1,468.00"
12/27/2019,"1,475.77","1,477.20","1,477.20","1,477.20"
12/26/2019,"1,469.89","1,475.71","1,475.71","1,475.71"
12/24/2019,"1,467.92","1,469.68","1,469.68","1,469.68"
12/23/2019,"1,467.59","1,468.06","1,468.06","1,468.06"
12/20/2019,"1,459.55","1,467.62","1,467.62","1,467.62"
12/19/2019,"1,451.70","1,458.40","1,458.40","1,458.40"
12/18/2019,"1,454.75","1,452.64","1,452.64","1,452.64"
12/17/2019,"1,456.38","1,453.51","1,453.51","1,453.51"
12/16/2019,"1,452.49","1,456.43","1,456.43","1,456.43"
12/13/2019,"1,445.49","1,451.40","1,451.40","1,451.40"
12/12/2019,"1,429.90","1,445.58","1,445.58","1,445.58"
12/11/2019,"1,417.69","1,425.08","1,425.08","1,425.08"
12/10/2019,"1,419.14","1,417.29","1,417.29","1,417.29"
12/09/2019,"1,421.79","1,418.85","1,418.85","1,418.85"
12/06/2019,"1,407.21","1,422.02","1,422.02","1,422.02"
12/05/2019,"1,406.54","1,406.31","1,406.31","1,406.31"
12/04/2019,"1,399.03","1,406.14","1,406.14","1,406.14"
12/03/2019,"1,408.16","1,398.47","1,398.47","1,398.47"
12/02/2019,"1,412.30","1,409.03","1,409.03","1,409.03"
11/29/2019,"1,419.01","1,412.31","1,412.31","1,412.31"
11/27/2019,"1,407.29","1,422.05","1,422.05","1,422.05"
11/26/2019,"1,392.74","1,407.16","1,407.16","1,407.16"
11/25/2019,"1,383.46","1,392.74","1,392.74","1,392.74"
11/22/2019,"1,372.32","1,383.59","1,383.59","1,383.59"
11/21/2019,"1,380.42","1,371.92","1,371.92","1,371.92"
11/20/2019,"1,384.66","1,380.97","1,380.97","1,380.97"
11/19/2019,"1,389.79","1,385.88","1,385.88","1,385.88"
11/18/2019,"1,385.88","1,389.25","1,389.25","1,389.25"
11/15/2019,"1,382.46","1,386.16","1,386.16","1,386.16"
11/14/2019,"1,380.80","1,382.40","1,382.40","1,382.40"
11/13/2019,"1,374.79","1,380.91","1,380.91","1,380.91"
11/12/2019,"1,370.93","1,374.79","1,374.79","1,374.79"
11/11/2019,"1,376.18","1,372.04","1,372.04","1,372.04"
11/08/2019,"1,374.59","1,376.15","1,376.15","1,376.15"
11/07/2019,"1,377.79","1,374.99","1,374.99","1,374.99"
11/06/2019,"1,371.57","1,377.92","1,377.92","1,377.92"
11/05/2019,"1,358.13","1,371.56","1,371.56","1,371.56"
11/04/2019,"1,367.58","1,359.85","1,359.85","1,359.85"
11/01/2019,"1,377.36","1,367.63","1,367.63","1,367.63"
10/31/2019,"1,388.64","1,376.53","1,376.53","1,376.53"
10/30/2019,"1,379.28","1,379.88","1,379.88","1,379.88"
10/29/2019,"1,375.17","1,377.60","1,377.60","1,377.60"
10/28/2019,"1,377.93","1,374.44","1,374.44","1,374.44"
10/25/2019,"1,374.55","1,377.81","1,377.81","1,377.81"
10/24/2019,"1,376.62","1,374.79","1,374.79","1,374.79"
10/23/2019,"1,372.61","1,375.91","1,375.91","1,375.91"
10/22/2019,"1,412.23","1,372.64","1,372.64","1,372.64"
10/21/2019,"1,405.76","1,412.03","1,412.03","1,412.03"
10/18/2019,"1,397.82","1,405.23","1,405.23","1,405.23"
10/17/2019,"1,402.75","1,397.86","1,397.86","1,397.86"
10/16/2019,"1,401.02","1,402.74","1,402.74","1,402.74"
10/15/2019,"1,403.09","1,400.95","1,400.95","1,400.95"
10/14/2019,"1,408.35","1,402.37","1,402.37","1,402.37"
10/11/2019,"1,400.24","1,407.86","1,407.86","1,407.86"
10/10/2019,"1,396.84","1,398.91","1,398.91","1,398.91"
10/09/2019,"1,384.72","1,396.39","1,396.39","1,396.39"
10/08/2019,"1,398.49","1,383.43","1,383.43","1,383.43"
10/07/2019,"1,405.82","1,398.89","1,398.89","1,398.89"
10/04/2019,"1,394.35","1,405.91","1,405.91","1,405.91"
10/03/2019,"1,384.23","1,393.65","1,393.65","1,393.65"
10/02/2019,"1,406.78","1,384.38","1,384.38","1,384.38"
10/01/2019,"1,435.56","1,408.12","1,408.12","1,408.12"
09/30/2019,"1,422.46","1,435.48","1,435.48","1,435.48"
09/27/2019,"1,429.44","1,422.32","1,422.32","1,422.32"
09/26/2019,"1,445.24","1,429.06","1,429.06","1,429.06"
09/25/2019,"1,436.79","1,441.50","1,441.50","1,441.50"
09/24/2019,"1,448.75","1,436.78","1,436.78","1,436.78"
09/23/2019,"1,442.08","1,447.69","1,447.69","1,447.69"
09/20/2019,"1,457.12","1,442.58","1,442.58","1,442.58"
09/19/2019,"1,459.66","1,456.90","1,456.90","1,456.90"
09/18/2019,"1,456.56","1,459.72","1,459.72","1,459.72"
09/17/2019,"1,440.22","1,456.45","1,456.45","1,456.45"
09/16/2019,"1,457.19","1,441.01","1,441.01","1,441.01"
09/13/2019,"1,468.34","1,458.15","1,458.15","1,458.15"
09/12/2019,"1,463.37","1,467.51","1,467.51","1,467.51"
09/11/2019,"1,453.96","1,459.41","1,459.41","1,459.41"
09/10/2019,"1,482.91","1,454.53","1,454.53","1,454.53"
09/09/2019,"1,491.75","1,483.48","1,483.48","1,483.48"
09/06/2019,"1,486.01","1,491.55","1,491.55","1,491.55"
09/05/2019,"1,477.34","1,485.31","1,485.31","1,485.31"
09/04/2019,"1,467.24","1,475.80","1,475.80","1,475.80"
09/03/2019,"1,474.65","1,466.96","1,466.96","1,466.96"
08/30/2019,"1,482.94","1,476.21","1,476.21","1,476.21"
08/29/2019,"1,474.31","1,485.51","1,485.51","1,485.51"
08/28/2019,"1,462.16","1,473.79","1,473.79","1,473.79"
08/27/2019,"1,469.59","1,462.59","1,462.59","1,462.59"
08/26/2019,"1,453.86","1,468.78","1,468.78","1,468.78"
08/23/2019,"1,483.34","1,451.44","1,451.44","1,451.44"
08/22/2019,"1,487.41","1,483.51","1,483.51","1,483.51"
08/21/2019,"1,481.74","1,487.82","1,487.82","1,487.82"
08/20/2019,"1,486.54","1,481.54","1,481.54","1,481.54"
08/19/2019,"1,476.97","1,487.00","1,487.00","1,487.00"
08/16/2019,"1,466.96","1,476.37","1,476.37","1,476.37"
08/15/2019,"1,460.21","1,464.82","1,464.82","1,464.82"
08/14/2019,"1,492.17","1,458.63","1,458.63","1,458.63"
08/13/2019,"1,472.71","1,492.61","1,492.61","1,492.61"
08/12/2019,"1,496.81","1,472.28","1,472.28","1,472.28"
08/09/2019,"1,486.66","1,496.95","1,496.95","1,496.95"
08/08/2019,"1,468.16","1,486.93","1,486.93","1,486.93"
08/07/2019,"1,457.30","1,468.05","1,468.05","1,468.05"
