Date,Open,High,Low,Close
10/29/2013,"729.57","733.95","733.95","733.95"
10/28/2013,"729.04","728.69","728.69","728.69"
10/25/2013,"726.15","729.07","729.07","729.07"
10/24/2013,"718.83","726.15","726.15","726.15"
10/23/2013,"727.77","720.21","720.21","720.21"
10/22/2013,"722.64","728.57","728.57","728.57"
10/21/2013,"722.12","722.62","722.62","722.62"
10/18/2013,"716.85","722.51","722.51","722.51"
10/17/2013,"709.97","715.81","715.81","715.81"
10/16/2013,"700.60","710.00","710.00","710.00"
10/15/2013,"707.77","700.52","700.52","700.52"
10/14/2013,"707.59","708.01","708.01","708.01"
10/11/2013,"700.94","707.71","707.71","707.71"
10/10/2013,"693.17","700.82","700.82","700.82"
10/09/2013,"697.80","691.13","691.13","691.13"
10/08/2013,"704.55","698.42","698.42","698.42"
10/07/2013,"708.78","704.56","704.56","704.56"
10/04/2013,"704.84","708.86","708.86","708.86"
10/03/2013,"708.15","704.83","704.83","704.83"
10/02/2013,"711.66","708.53","708.53","708.53"
10/01/2013,"710.39","711.93","711.93","711.93"
09/30/2013,"714.77","710.42","710.42","710.42"
09/27/2013,"719.35","714.93","714.93","714.93"
09/26/2013,"714.31","719.40","719.40","719.40"
09/25/2013,"718.03","714.05","714.05","714.05"
09/24/2013,"717.14","718.04","718.04","718.04"
09/23/2013,"717.84","716.80","716.80","716.80"
09/20/2013,"725.15","717.83","717.83","717.83"
09/19/2013,"731.19","725.33","725.33","725.33"
09/18/2013,"723.28","731.08","731.08","731.08"
09/17/2013,"720.50","723.58","723.58","723.58"
09/16/2013,"719.61","720.43","720.43","720.43"
09/13/2013,"717.38","719.06","719.06","719.06"
09/12/2013,"718.87","717.34","717.34","717.34"
09/11/2013,"711.26","718.75","718.75","718.75"
09/10/2013,"703.86","711.43","711.43","711.43"
09/09/2013,"695.91","702.78","702.78","702.78"
09/06/2013,"696.15","695.88","695.88","695.88"
09/05/2013,"693.60","695.44","695.44","695.44"
09/04/2013,"689.49","693.62","693.62","693.62"
09/03/2013,"686.84","689.50","689.50","689.50"
08/30/2013,"690.21","686.57","686.57","686.57"
08/29/2013,"689.56","690.31","690.31","690.31"
08/28/2013,"687.58","691.62","691.62","691.62"
08/27/2013,"698.50","687.96","687.96","687.96"
08/26/2013,"698.50","698.63","698.63","698.63"
08/23/2013,"699.82","698.36","698.36","698.36"
08/22/2013,"691.67","699.80","699.80","699.80"
08/21/2013,"693.62","691.51","691.51","691.51"
08/20/2013,"691.01","694.03","694.03","694.03"
08/19/2013,"691.45","691.07","691.07","691.07"
08/16/2013,"694.22","691.67","691.67","691.67"
08/15/2013,"701.10","694.16","694.16","694.16"
08/14/2013,"702.31","701.18","701.18","701.18"
08/13/2013,"706.05","702.87","702.87","702.87"
08/12/2013,"708.35","706.02","706.02","706.02"
08/09/2013,"711.31","708.55","708.55","708.55"
08/08/2013,"709.36","711.53","711.53","711.53"
08/07/2013,"713.26","709.43","709.43","709.43"
08/06/2013,"720.38","713.30","713.30","713.30"
08/05/2013,"720.67","720.79","720.79","720.79"
08/02/2013,"716.87","720.70","720.70","720.70"
08/01/2013,"705.40","716.83","716.83","716.83"
07/31/2013,"706.99","704.94","704.94","704.94"
07/30/2013,"706.29","706.58","706.58","706.58"
07/29/2013,"708.71","705.40","705.40","705.40"
07/26/2013,"693.96","709.13","709.13","709.13"
07/25/2013,"686.22","694.01","694.01","694.01"
07/24/2013,"688.52","686.15","686.15","686.15"
07/23/2013,"695.62","688.02","688.02","688.02"
07/22/2013,"703.59","695.52","695.52","695.52"
07/19/2013,"702.32","703.60","703.60","703.60"
07/18/2013,"698.06","702.18","702.18","702.18"
07/17/2013,"703.16","698.07","698.07","698.07"
07/16/2013,"703.45","703.14","703.14","703.14"
07/15/2013,"704.24","703.53","703.53","703.53"
07/12/2013,"702.91","704.23","704.23","704.23"
07/11/2013,"697.96","702.99","702.99","702.99"
07/10/2013,"696.48","696.79","696.79","696.79"
07/09/2013,"696.16","697.33","697.33","697.33"
07/08/2013,"693.48","696.00","696.00","696.00"
07/05/2013,"689.82","693.54","693.54","693.54"
07/03/2013,"685.37","689.65","689.65","689.65"
07/02/2013,"684.34","685.43","685.43","685.43"
07/01/2013,"678.82","684.46","684.46","684.46"
06/28/2013,"680.84","678.71","678.71","678.71"
06/27/2013,"678.10","681.20","681.20","681.20"
06/26/2013,"671.31","677.86","677.86","677.86"
06/25/2013,"663.48","670.05","670.05","670.05"
06/24/2013,"667.37","663.32","663.32","663.32"
06/21/2013,"671.42","668.67","668.67","668.67"
06/20/2013,"686.95","670.49","670.49","670.49"
06/19/2013,"694.45","687.08","687.08","687.08"
06/18/2013,"687.43","694.64","694.64","694.64"
06/17/2013,"684.44","687.46","687.46","687.46"
06/14/2013,"688.42","684.32","684.32","684.32"
06/13/2013,"679.65","688.58","688.58","688.58"
06/12/2013,"683.58","679.68","679.68","679.68"
06/11/2013,"689.92","682.91","682.91","682.91"
06/10/2013,"688.25","691.21","691.21","691.21"
06/07/2013,"673.14","687.25","687.25","687.25"
06/06/2013,"664.33","672.37","672.37","672.37"
06/05/2013,"674.98","664.31","664.31","664.31"
06/04/2013,"675.47","675.21","675.21","675.21"
06/03/2013,"670.88","677.02","677.02","677.02"
05/31/2013,"676.98","670.87","670.87","670.87"
05/30/2013,"681.61","677.14","677.14","677.14"
05/29/2013,"693.79","683.72","683.72","683.72"
05/28/2013,"686.21","693.85","693.85","693.85"
05/24/2013,"687.47","685.81","685.81","685.81"
05/23/2013,"691.81","688.44","688.44","688.44"
05/22/2013,"697.14","692.76","692.76","692.76"
05/21/2013,"696.80","697.60","697.60","697.60"
05/20/2013,"695.91","696.82","696.82","696.82"
05/17/2013,"690.87","695.98","695.98","695.98"
05/16/2013,"696.86","690.84","690.84","690.84"
05/15/2013,"695.62","696.90","696.90","696.90"
05/14/2013,"688.49","695.71","695.71","695.71"
05/13/2013,"691.61","688.59","688.59","688.59"
05/10/2013,"685.17","691.63","691.63","691.63"
05/09/2013,"690.00","685.14","685.14","685.14"
05/08/2013,"691.36","689.50","689.50","689.50"
05/07/2013,"689.79","690.98","690.98","690.98"
05/06/2013,"691.25","690.35","690.35","690.35"
05/03/2013,"682.11","691.15","691.15","691.15"
05/02/2013,"677.02","682.01","682.01","682.01"
05/01/2013,"682.48","677.05","677.05","677.05"
04/30/2013,"679.46","682.51","682.51","682.51"
04/29/2013,"673.52","679.47","679.47","679.47"
04/26/2013,"676.29","673.50","673.50","673.50"
04/25/2013,"673.44","676.19","676.19","676.19"
04/24/2013,"664.52","673.13","673.13","673.13"
04/23/2013,"660.92","664.39","664.39","664.39"
04/22/2013,"661.97","660.89","660.89","660.89"
04/19/2013,"660.97","661.89","661.89","661.89"
04/18/2013,"666.57","660.71","660.71","660.71"
04/17/2013,"670.45","666.56","666.56","666.56"
04/16/2013,"663.85","671.50","671.50","671.50"
04/15/2013,"678.65","663.73","663.73","663.73"
04/12/2013,"671.17","679.23","679.23","679.23"
04/11/2013,"668.34","671.42","671.42","671.42"
04/10/2013,"662.74","668.06","668.06","668.06"
04/09/2013,"666.14","662.99","662.99","662.99"
04/08/2013,"661.08","666.13","666.13","666.13"
04/05/2013,"660.78","661.15","661.15","661.15"
04/04/2013,"656.86","661.25","661.25","661.25"
04/03/2013,"667.44","656.88","656.88","656.88"
04/02/2013,"662.32","667.23","667.23","667.23"
04/01/2013,"667.36","662.21","662.21","662.21"
03/28/2013,"661.53","667.39","667.39","667.39"
03/27/2013,"659.44","661.50","661.50","661.50"
03/26/2013,"655.38","659.50","659.50","659.50"
03/25/2013,"659.10","654.94","654.94","654.94"
03/22/2013,"654.58","658.52","658.52","658.52"
03/21/2013,"657.52","654.58","654.58","654.58"
03/20/2013,"653.26","657.70","657.70","657.70"
03/19/2013,"654.78","653.02","653.02","653.02"
03/18/2013,"662.29","655.61","655.61","655.61"
03/15/2013,"662.84","663.62","663.62","663.66"
03/14/2013,"663.87","663.33","663.33","663.33"
03/13/2013,"658.91","663.84","663.84","663.84"
03/12/2013,"660.26","658.89","658.89","658.89"
03/11/2013,"659.43","660.33","660.33","660.33"
03/08/2013,"653.23","659.46","659.46","659.46"
03/07/2013,"648.91","652.51","652.51","652.51"
03/06/2013,"644.25","648.89","648.89","648.89"
03/05/2013,"638.02","643.92","643.92","643.92"
03/04/2013,"637.13","637.93","637.93","637.93"
03/01/2013,"637.35","637.39","637.39","637.39"
02/28/2013,"635.90","637.42","637.42","637.42"
02/27/2013,"628.12","635.86","635.86","635.86"
02/26/2013,"629.16","630.20","630.20","630.20"
02/25/2013,"632.88","628.71","628.71","628.71"
02/22/2013,"625.46","632.60","632.60","632.60"
02/21/2013,"625.15","625.42","625.42","625.42"
02/20/2013,"633.19","625.64","625.64","625.64"
02/19/2013,"633.92","633.25","633.25","633.25"
02/15/2013,"635.90","633.51","633.51","633.51"
02/14/2013,"637.96","635.70","635.70","635.70"
02/13/2013,"645.53","638.01","638.01","638.01"
02/12/2013,"644.89","645.50","645.50","645.50"
02/11/2013,"646.74","645.41","645.41","645.41"
02/08/2013,"640.79","646.76","646.76","646.76"
02/07/2013,"642.12","640.64","640.64","640.64"
02/06/2013,"636.25","642.19","642.19","642.19"
02/05/2013,"637.70","637.15","637.15","637.15"
02/04/2013,"646.42","637.37","637.37","637.37"
02/01/2013,"641.94","647.45","647.45","647.45"
01/31/2013,"638.54","641.04","641.04","641.04"
01/30/2013,"638.33","638.12","638.12","638.12"
01/29/2013,"638.87","638.09","638.09","638.09"
01/28/2013,"637.57","638.97","638.97","638.97"
01/25/2013,"635.95","637.34","637.34","637.34"
01/24/2013,"631.71","632.03","632.03","632.03"
01/23/2013,"630.14","630.95","630.95","630.95"
01/22/2013,"627.34","630.34","630.34","630.34"
01/18/2013,"625.46","627.61","627.61","627.61"
01/17/2013,"622.27","625.36","625.36","625.36"
01/16/2013,"625.48","621.58","621.58","621.58"
01/15/2013,"623.86","625.71","625.71","625.71"
01/14/2013,"626.42","624.02","624.02","624.02"
01/11/2013,"625.18","626.32","626.32","626.32"
01/10/2013,"620.31","624.01","624.01","624.01"
01/09/2013,"622.41","620.10","620.10","620.10"
01/08/2013,"626.55","622.42","622.42","622.42"
01/07/2013,"624.95","626.61","626.61","626.61"
01/04/2013,"624.27","625.34","625.34","625.34"
01/03/2013,"621.42","624.03","624.03","624.03"
01/02/2013,"609.30","621.40","621.40","621.40"
