"SP500.203020.Open","SP500.203020.High","SP500.203020.Low","SP500.203020.Close","SP500.203020.Volume","SP500.203020.Adjusted","Date"
123.559998,124.419998,121.940002,124.230003,0,124.230003,"2013-06-27"
124.230003,124.230003,122.32,123.559998,0,123.559998,"2013-06-28"
122.800003,126.230003,122.800003,124.889999,0,124.889999,"2013-07-01"
124.889999,124.889999,120.699997,121.18,0,121.18,"2013-07-02"
121.080002,122.610001,119.839996,121.080002,0,121.080002,"2013-07-03"
121.080002,122.510002,121.080002,121.459999,0,121.459999,"2013-07-05"
121.839996,122.989998,121.559998,122.989998,0,122.989998,"2013-07-08"
122.989998,125.269997,122.989998,124.699997,0,124.699997,"2013-07-09"
124.800003,126.129997,123.459999,125.18,0,125.18,"2013-07-10"
125.18,126.889999,124.800003,125.18,0,125.18,"2013-07-11"
126.610001,128.419998,126.129997,128.229996,0,128.229996,"2013-07-12"
128.229996,129.270004,127.459999,128.419998,0,128.419998,"2013-07-15"
128.800003,129.559998,127.540001,127.660004,0,127.660004,"2013-07-16"
128.229996,131.369995,127.660004,130.039993,0,130.039993,"2013-07-17"
130.039993,132.419998,128.990005,131.279999,0,131.279999,"2013-07-18"
131.279999,132.419998,130.699997,131.559998,0,131.559998,"2013-07-19"
131.559998,132.130005,130.889999,131.850006,0,131.850006,"2013-07-22"
132.130005,132.509995,130.809998,132.320007,0,132.320007,"2013-07-23"
132.889999,133.470001,131.559998,132.039993,0,132.039993,"2013-07-24"
129.559998,131.559998,126.230003,131.559998,0,131.559998,"2013-07-25"
131.559998,131.559998,128.419998,130.610001,0,130.610001,"2013-07-26"
131.080002,131.369995,130.039993,130.509995,0,130.509995,"2013-07-29"
130.990005,133.179993,130.229996,131.660004,0,131.660004,"2013-07-30"
132.229996,132.889999,131.279999,131.75,0,131.75,"2013-07-31"
132.509995,135.279999,132.509995,135.279999,0,135.279999,"2013-08-01"
134.699997,135.369995,133.940002,135.179993,0,135.179993,"2013-08-02"
134.610001,135.559998,134.229996,134.229996,0,134.229996,"2013-08-05"
133.470001,133.940002,131.369995,131.850006,0,131.850006,"2013-08-06"
131.470001,132.699997,130.509995,131.179993,0,131.179993,"2013-08-07"
132.320007,132.419998,131.279999,132.039993,0,132.039993,"2013-08-08"
131.75,132.509995,130.509995,130.889999,0,130.889999,"2013-08-09"
130.130005,131.75,130.130005,130.699997,0,130.699997,"2013-08-12"
131.179993,131.470001,126.040001,128.320007,0,128.320007,"2013-08-13"
128.320007,129.470001,126.32,128.610001,0,128.610001,"2013-08-14"
127.559998,128.039993,126.230003,126.889999,0,126.889999,"2013-08-15"
126.889999,128.800003,126.889999,127.080002,0,127.080002,"2013-08-16"
127.080002,127.080002,123.75,124.889999,0,124.889999,"2013-08-19"
124.889999,126.32,124.230003,125.269997,0,125.269997,"2013-08-20"
124.989998,125.459999,124.230003,124.32,0,124.32,"2013-08-21"
124.32,126.32,124.32,125.650002,0,125.650002,"2013-08-22"
125.940002,126.510002,125.18,126.419998,0,126.419998,"2013-08-23"
126.610001,127.18,125.849998,126.419998,0,126.419998,"2013-08-26"
126.419998,126.419998,121.370003,121.940002,0,121.940002,"2013-08-27"
121.940002,122.32,120.699997,121.650002,0,121.650002,"2013-08-28"
121.650002,122.699997,120.610001,121.839996,0,121.839996,"2013-08-29"
122.230003,123.080002,121.459999,122.029999,0,122.029999,"2013-08-30"
123.459999,124.230003,121.269997,122.129997,0,122.129997,"2013-09-03"
122.129997,124.040001,122.129997,123.940002,0,123.940002,"2013-09-04"
124.040001,125.18,123.839996,124.699997,0,124.699997,"2013-09-05"
124.989998,126.230003,123.269997,124.800003,0,124.800003,"2013-09-06"
124.800003,126.889999,123.75,126.419998,0,126.419998,"2013-09-09"
126.419998,132.419998,126.419998,132.419998,0,132.419998,"2013-09-10"
132.419998,132.770004,130.949997,131.449997,0,131.449997,"2013-09-11"
131.449997,131.449997,129.75,130.160004,0,130.160004,"2013-09-12"
130.470001,132.429993,130.470001,131.800003,0,131.800003,"2013-09-13"
131.800003,137.270004,131.800003,135.070007,0,135.070007,"2013-09-16"
135.070007,137.690002,134.910004,136.119995,0,136.119995,"2013-09-17"
135.889999,137.289993,133.990005,136.179993,0,136.179993,"2013-09-18"
136.179993,138.229996,135.429993,137.660004,0,137.660004,"2013-09-19"
137.660004,138.830002,136.339996,136.660004,0,136.660004,"2013-09-20"
136.759995,137.669998,135.839996,136.800003,0,136.800003,"2013-09-23"
136.899994,140.789993,136.630005,139.380005,0,139.380005,"2013-09-24"
139.380005,139.669998,136.789993,139.220001,0,139.220001,"2013-09-25"
139.220001,140.479996,138.529999,140.350006,0,140.350006,"2013-09-26"
140.350006,140.350006,136.009995,138.449997,0,138.449997,"2013-09-27"
137.740005,138.850006,133.740005,138.270004,0,138.270004,"2013-09-30"
138.360001,141.179993,138.360001,141.179993,0,141.179993,"2013-10-01"
141.179993,143.350006,140.449997,141.190002,0,141.190002,"2013-10-02"
140.960007,143.110001,139.389999,142.470001,0,142.470001,"2013-10-03"
142.380005,146.440002,142.350006,145.539993,0,145.539993,"2013-10-04"
145.539993,145.539993,143.860001,144.160004,0,144.160004,"2013-10-07"
144.160004,144.160004,141.059998,141.589996,0,141.589996,"2013-10-08"
141.589996,143.490005,139.710007,142.080002,0,142.080002,"2013-10-09"
142.080002,145.119995,142.080002,143.639999,0,143.639999,"2013-10-10"
143.639999,144.809998,142.279999,143.559998,0,143.559998,"2013-10-11"
143.559998,143.619995,140.910004,142.690002,0,142.690002,"2013-10-14"
142.690002,143.490005,141.509995,141.990005,0,141.990005,"2013-10-15"
142.210007,145.160004,142.179993,144.820007,0,144.820007,"2013-10-16"
144.820007,148.130005,144.820007,147.649994,0,147.649994,"2013-10-17"
147.649994,149.360001,147.649994,148.619995,0,148.619995,"2013-10-18"
148.619995,149.5,146.419998,147.440002,0,147.440002,"2013-10-21"
147.440002,154.970001,147.440002,151.410004,0,151.410004,"2013-10-22"
151.380005,153.369995,150.509995,152.039993,0,152.039993,"2013-10-23"
152.039993,156.889999,152.039993,156.75,0,156.75,"2013-10-24"
156.75,158.779999,155.399994,157.190002,0,157.190002,"2013-10-25"
157.190002,157.740005,155.679993,156.309998,0,156.309998,"2013-10-28"
156.309998,159.080002,156.309998,157.309998,0,157.309998,"2013-10-29"
157.309998,158.869995,155.259995,157.720001,0,157.720001,"2013-10-30"
157.720001,158.740005,156.800003,157.619995,0,157.619995,"2013-10-31"
157.619995,160.270004,156.529999,159.669998,0,159.669998,"2013-11-01"
159.669998,165.850006,159.669998,163.820007,0,163.820007,"2013-11-04"
163.820007,165.089996,161.940002,163.899994,0,163.899994,"2013-11-05"
163.899994,165.279999,160.639999,161.419998,0,161.419998,"2013-11-06"
161.550003,163.949997,159.529999,159.910004,0,159.910004,"2013-11-07"
159.910004,164.210007,159.75,161.110001,0,161.110001,"2013-11-08"
161.110001,164.080002,161.110001,163.75,0,163.75,"2013-11-11"
163.619995,169.860001,163.619995,166.979996,0,166.979996,"2013-11-12"
166.979996,167.419998,164.729996,165.600006,0,165.600006,"2013-11-13"
165.600006,168.210007,165.570007,166.759995,0,166.759995,"2013-11-14"
166.759995,168.110001,165.990005,167.389999,0,167.389999,"2013-11-15"
167.389999,170.100006,166.770004,167.330002,0,167.330002,"2013-11-18"
167.330002,170.559998,166.309998,166.380005,0,166.380005,"2013-11-19"
166.410004,167.660004,164.529999,165.320007,0,165.320007,"2013-11-20"
165.320007,168.330002,165.320007,168.009995,0,168.009995,"2013-11-21"
168.139999,171.179993,168.139999,170.539993,0,170.539993,"2013-11-22"
170.539993,174.309998,170.539993,172.720001,0,172.720001,"2013-11-25"
172.720001,173.699997,171.100006,172.179993,0,172.179993,"2013-11-26"
172.179993,174.809998,172.179993,174.660004,0,174.660004,"2013-11-27"
174.690002,174.690002,171.610001,172.110001,0,172.110001,"2013-11-29"
172.110001,174.399994,171.850006,172.25,0,172.25,"2013-12-02"
171.809998,171.839996,166.669998,167.5,0,167.5,"2013-12-03"
167.5,167.5,162.899994,164.580002,0,164.580002,"2013-12-04"
164.580002,167.029999,164.580002,166.179993,0,166.179993,"2013-12-05"
166.789993,169.75,166.789993,168.300003,0,168.300003,"2013-12-06"
168.300003,171.669998,168.300003,171.429993,0,171.429993,"2013-12-09"
171.429993,173.020004,170.389999,171.259995,0,171.259995,"2013-12-10"
171.289993,172.399994,164.929993,165,0,165,"2013-12-11"
165,170.449997,165,169.759995,0,169.759995,"2013-12-12"
169.759995,171.839996,169.020004,169.869995,0,169.869995,"2013-12-13"
169.869995,171.960007,167.550003,168.440002,0,168.440002,"2013-12-16"
168.339996,168.449997,163.279999,163.320007,0,163.320007,"2013-12-17"
163.320007,165.399994,161.089996,165.070007,0,165.070007,"2013-12-18"
165.070007,167.360001,164.919998,166.490005,0,166.490005,"2013-12-19"
166.490005,169,166.119995,167.419998,0,167.419998,"2013-12-20"
167.699997,168.949997,167.039993,167.589996,0,167.589996,"2013-12-23"
167.559998,169.080002,167.429993,168.770004,0,168.770004,"2013-12-24"
168.910004,169.350006,167.539993,168.929993,0,168.929993,"2013-12-26"
168.929993,168.979996,164.029999,165.009995,0,165.009995,"2013-12-27"
165.039993,166.850006,164.630005,165.919998,0,165.919998,"2013-12-30"
165.919998,167.809998,165.919998,167.039993,0,167.039993,"2013-12-31"
167.039993,170.070007,166.699997,168.070007,0,168.070007,"2014-01-02"
168.320007,176.389999,168.320007,175.75,0,175.75,"2014-01-03"
175.75,178.389999,173.970001,175.130005,0,175.130005,"2014-01-06"
175.509995,177.600006,173.259995,174.339996,0,174.339996,"2014-01-07"
174.339996,180.880005,173.490005,180.389999,0,180.389999,"2014-01-08"
180.389999,189.009995,180.389999,187.149994,0,187.149994,"2014-01-09"
187.149994,189.649994,185.589996,189.610001,0,189.610001,"2014-01-10"
189.610001,190.860001,186.130005,186.479996,0,186.479996,"2014-01-13"
186.479996,193.059998,186.479996,192.979996,0,192.979996,"2014-01-14"
192.979996,194.570007,187.809998,190.139999,0,190.139999,"2014-01-15"
190.139999,191.600006,189.860001,191.399994,0,191.399994,"2014-01-16"
191.399994,191.399994,188.160004,188.649994,0,188.649994,"2014-01-17"
188.649994,196.270004,188.649994,192.839996,0,192.839996,"2014-01-21"
192.839996,197.710007,192.839996,197.300003,0,197.300003,"2014-01-22"
197.300003,197.559998,191.899994,194.289993,0,194.289993,"2014-01-23"
194.289993,194.289993,186.960007,187.600006,0,187.600006,"2014-01-24"
187.600006,189.770004,180.070007,184.839996,0,184.839996,"2014-01-27"
184.839996,191.029999,184.839996,188.270004,0,188.270004,"2014-01-28"
188.270004,190.520004,181.470001,182.220001,0,182.220001,"2014-01-29"
182.220001,187.960007,182.220001,186.740005,0,186.740005,"2014-01-30"
186.740005,187.520004,183.839996,186,0,186,"2014-01-31"
186,186.770004,178.710007,179.550003,0,179.550003,"2014-02-03"
179.550003,182.929993,179.160004,182.429993,0,182.429993,"2014-02-04"
182.429993,183.089996,178.039993,182.610001,0,182.610001,"2014-02-05"
182.610001,189.029999,181.800003,187.119995,0,187.119995,"2014-02-06"
188.990005,192.610001,188.229996,191.580002,0,191.580002,"2014-02-07"
191.580002,192.330002,187.320007,188.559998,0,188.559998,"2014-02-10"
188.559998,190.440002,186.289993,190.289993,0,190.289993,"2014-02-11"
190.289993,190.610001,186.869995,188.850006,0,188.850006,"2014-02-12"
186.910004,190.070007,185.690002,189.679993,0,189.679993,"2014-02-13"
189.020004,190.910004,187.979996,189.960007,0,189.960007,"2014-02-14"
189.960007,191.539993,187.429993,187.460007,0,187.460007,"2014-02-18"
187.460007,188.309998,185.320007,185.839996,0,185.839996,"2014-02-19"
185.839996,193.460007,185.839996,193.179993,0,193.179993,"2014-02-20"
193.179993,195.059998,192.770004,193.059998,0,193.059998,"2014-02-21"
193.059998,198.350006,193.059998,197.020004,0,197.020004,"2014-02-24"
197.020004,202.130005,197.020004,200.550003,0,200.550003,"2014-02-25"
200.550003,203.479996,200.309998,201.979996,0,201.979996,"2014-02-26"
201.919998,204.259995,201.199997,201.369995,0,201.369995,"2014-02-27"
201.369995,202.080002,198.059998,200.880005,0,200.880005,"2014-02-28"
200.880005,200.880005,193.830002,198.009995,0,198.009995,"2014-03-03"
198.009995,208.360001,198.009995,206.949997,0,206.949997,"2014-03-04"
206.949997,210.889999,206.949997,208.639999,0,208.639999,"2014-03-05"
208.639999,212.759995,208.639999,211.460007,0,211.460007,"2014-03-06"
211.460007,213.520004,208.600006,211.360001,0,211.360001,"2014-03-07"
211.360001,214.889999,209.270004,212.210007,0,212.210007,"2014-03-10"
212.210007,214.490005,210.220001,211.809998,0,211.809998,"2014-03-11"
211.809998,212.110001,209.039993,210.550003,0,210.550003,"2014-03-12"
210.550003,211.710007,204.559998,206.009995,0,206.009995,"2014-03-13"
206.009995,211.470001,204.360001,209.130005,0,209.130005,"2014-03-14"
209.130005,211.240005,207.220001,209.630005,0,209.630005,"2014-03-17"
209.729996,211.580002,208.770004,208.869995,0,208.869995,"2014-03-18"
208.869995,210.149994,205.089996,207.130005,0,207.130005,"2014-03-19"
207.009995,208.059998,204.940002,207.130005,0,207.130005,"2014-03-20"
207.130005,208.309998,201.350006,201.350006,0,201.350006,"2014-03-21"
202.119995,205.330002,200.570007,204.25,0,204.25,"2014-03-24"
204.25,210.080002,204.25,209.619995,0,209.619995,"2014-03-25"
209.619995,210.240005,206.710007,206.960007,0,206.960007,"2014-03-26"
206.960007,207.399994,201.149994,206.720001,0,206.720001,"2014-03-27"
206.720001,210.399994,204.360001,204.389999,0,204.389999,"2014-03-28"
204.779999,211.270004,204.779999,210.179993,0,210.179993,"2014-03-31"
210.179993,215.630005,210.179993,215.509995,0,215.509995,"2014-04-01"
215.509995,219.660004,214.949997,215.729996,0,215.729996,"2014-04-02"
215.729996,217.729996,212.139999,214.259995,0,214.259995,"2014-04-03"
214.259995,215.990005,210.080002,210.669998,0,210.669998,"2014-04-04"
210.669998,214.380005,205.410004,207.050003,0,207.050003,"2014-04-07"
207.050003,208.350006,199.740005,205.440002,0,205.440002,"2014-04-08"
205.889999,212.699997,205.339996,212.229996,0,212.229996,"2014-04-09"
212.229996,213.470001,202.149994,202.279999,0,202.279999,"2014-04-10"
202.279999,206.350006,198.270004,199.160004,0,199.160004,"2014-04-11"
199.160004,201.960007,192.589996,195.320007,0,195.320007,"2014-04-14"
195.320007,200.139999,190.619995,197.270004,0,197.270004,"2014-04-15"
197.270004,206.410004,197.270004,205.960007,0,205.960007,"2014-04-16"
205.960007,206.970001,201.800003,206.350006,0,206.350006,"2014-04-17"
206.350006,207.919998,203.929993,207.360001,0,207.360001,"2014-04-21"
207.360001,213.559998,207.360001,212.369995,0,212.369995,"2014-04-22"
212.369995,223.289993,212.369995,221.160004,0,221.160004,"2014-04-23"
221.160004,223.75,217.770004,220.369995,0,220.369995,"2014-04-24"
220.369995,220.369995,215.449997,216.779999,0,216.779999,"2014-04-25"
216.779999,219.820007,211.729996,215.539993,0,215.539993,"2014-04-28"
215.539993,220.259995,215.100006,220.149994,0,220.149994,"2014-04-29"
220.119995,222.190002,217.789993,220.440002,0,220.440002,"2014-04-30"
220.440002,224.520004,220.440002,222.080002,0,222.080002,"2014-05-01"
222.240005,223.419998,220.259995,222.020004,0,222.020004,"2014-05-02"
222.020004,224.139999,218.800003,223.520004,0,223.520004,"2014-05-05"
223.520004,228.059998,222.830002,223.869995,0,223.869995,"2014-05-06"
223.869995,226.009995,221.440002,226.009995,0,226.009995,"2014-05-07"
226.009995,228.710007,223.389999,224.75,0,224.75,"2014-05-08"
224.75,225,220.520004,224.309998,0,224.309998,"2014-05-09"
224.309998,230.080002,224.309998,229.970001,0,229.970001,"2014-05-12"
229.970001,232.100006,228.820007,230.600006,0,230.600006,"2014-05-13"
230.600006,230.600006,227.580002,229.059998,0,229.059998,"2014-05-14"
228.899994,228.899994,223.399994,227.380005,0,227.380005,"2014-05-15"
227.380005,227.380005,223.490005,225.850006,0,225.850006,"2014-05-16"
225.850006,231.050003,224.720001,229.539993,0,229.539993,"2014-05-19"
229.570007,229.600006,224.979996,226.820007,0,226.820007,"2014-05-20"
226.949997,230.100006,226.949997,229.309998,0,229.309998,"2014-05-21"
229.309998,231.960007,229.160004,230.949997,0,230.949997,"2014-05-22"
231.949997,236.149994,231.419998,234.679993,0,234.679993,"2014-05-23"
234.679993,236.770004,234.679993,236.100006,0,236.100006,"2014-05-27"
236.320007,242.910004,236.289993,241.039993,0,241.039993,"2014-05-28"
241.100006,242.839996,237.669998,240.559998,0,240.559998,"2014-05-29"
240.369995,242.410004,238.589996,239.699997,0,239.699997,"2014-05-30"
239.699997,244.729996,238.330002,243.880005,0,243.880005,"2014-06-02"
243.880005,247.339996,243.880005,246.919998,0,246.919998,"2014-06-03"
246.919998,251.979996,244.690002,251.389999,0,251.389999,"2014-06-04"
251.389999,253.990005,248.369995,248.539993,0,248.539993,"2014-06-05"
248.539993,252.360001,248.539993,252.360001,0,252.360001,"2014-06-06"
252.360001,253.490005,249.050003,250.520004,0,250.520004,"2014-06-09"
250.520004,250.570007,246.949997,250.199997,0,250.199997,"2014-06-10"
250.199997,250.199997,241.240005,244.380005,0,244.380005,"2014-06-11"
244.380005,244.380005,229.589996,231.889999,0,231.889999,"2014-06-12"
231.889999,237.979996,231.889999,236.619995,0,236.619995,"2014-06-13"
236.619995,236.619995,231.559998,234.429993,0,234.429993,"2014-06-16"
234.429993,239.759995,234.429993,238.649994,0,238.649994,"2014-06-17"
238.649994,240.179993,235.630005,239.789993,0,239.789993,"2014-06-18"
239.789993,242.830002,239.300003,240.600006,0,240.600006,"2014-06-19"
240.600006,242.850006,240.149994,241.080002,0,241.080002,"2014-06-20"
241.080002,241.570007,235.75,237.949997,0,237.949997,"2014-06-23"
237.949997,239.5,235.070007,235.110001,0,235.110001,"2014-06-24"
235.110001,240.009995,232.520004,239.199997,0,239.199997,"2014-06-25"
239.199997,240.179993,236.660004,239.289993,0,239.289993,"2014-06-26"
239.070007,239.839996,237.5,239.669998,0,239.669998,"2014-06-27"
239.669998,239.850006,235.779999,236.399994,0,236.399994,"2014-06-30"
236.399994,246,236.399994,245.360001,0,245.360001,"2014-07-01"
245.360001,245.360001,234.580002,236.470001,0,236.470001,"2014-07-02"
236.470001,240.089996,236.470001,238.630005,0,238.630005,"2014-07-03"
238.630005,238.630005,229.460007,230.289993,0,230.289993,"2014-07-07"
230.289993,230.289993,218.169998,227,0,227,"2014-07-08"
227,235.259995,227,230.649994,0,230.649994,"2014-07-09"
230.649994,234.080002,227.419998,232.75,0,232.75,"2014-07-10"
232.75,235.380005,231.5,232.429993,0,232.429993,"2014-07-11"
232.429993,235.630005,232.429993,233.529999,0,233.529999,"2014-07-14"
233.529999,237.929993,233.529999,237.020004,0,237.020004,"2014-07-15"
237.020004,239.110001,235.880005,236.809998,0,236.809998,"2014-07-16"
234.679993,237.300003,229.169998,230.080002,0,230.080002,"2014-07-17"
230.080002,235.589996,230.080002,233.419998,0,233.419998,"2014-07-18"
232.589996,233.369995,230.399994,232.820007,0,232.820007,"2014-07-21"
233.169998,236.970001,233.139999,236.130005,0,236.130005,"2014-07-22"
236.130005,244.860001,236.130005,244.470001,0,244.470001,"2014-07-23"
244.470001,246.899994,238.360001,239.649994,0,239.649994,"2014-07-24"
239.850006,246,239.289993,241.389999,0,241.389999,"2014-07-25"
241.389999,243.419998,238.970001,241.809998,0,241.809998,"2014-07-28"
241.809998,243.490005,238.050003,238.229996,0,238.229996,"2014-07-29"
238.740005,241.029999,237.600006,239.259995,0,239.259995,"2014-07-30"
236.070007,238.990005,233.929993,236,0,236,"2014-07-31"
235.110001,237.649994,232.960007,236.949997,0,236.949997,"2014-08-01"
238.110001,239.309998,231.600006,235.779999,0,235.779999,"2014-08-04"
235.080002,235.660004,228.820007,230.729996,0,230.729996,"2014-08-05"
229.899994,231.460007,225.589996,229.880005,0,229.880005,"2014-08-06"
230.449997,233.600006,226.039993,228.089996,0,228.089996,"2014-08-07"
227.389999,231.470001,222.279999,231.25,0,231.25,"2014-08-08"
231.949997,236.460007,231.910004,234.149994,0,234.149994,"2014-08-11"
234.399994,234.929993,232.110001,233.630005,0,233.630005,"2014-08-12"
234.490005,239.550003,234.139999,238.380005,0,238.380005,"2014-08-13"
238.570007,244.419998,238.570007,244.339996,0,244.339996,"2014-08-14"
244.770004,245.679993,240.839996,244.880005,0,244.880005,"2014-08-15"
246.320007,252.580002,246.320007,252.070007,0,252.070007,"2014-08-18"
252.199997,253.449997,250.639999,251.970001,0,251.970001,"2014-08-19"
252.970001,259.119995,252.970001,258.399994,0,258.399994,"2014-08-20"
258.899994,259.600006,254.860001,254.970001,0,254.970001,"2014-08-21"
255.130005,260.350006,255.130005,258.920013,0,258.920013,"2014-08-22"
259.940002,261.299988,258.100006,260.209991,0,260.209991,"2014-08-25"
260.209991,261.170013,256.970001,257.089996,0,257.089996,"2014-08-26"
257.839996,260.390015,256.850006,259.089996,0,259.089996,"2014-08-27"
257.670013,258.630005,255.919998,257.470001,0,257.470001,"2014-08-28"
257.929993,257.929993,254.559998,256.130005,0,256.130005,"2014-08-29"
256.450012,264.410004,256.420013,264.26001,0,264.26001,"2014-09-02"
264.26001,264.26001,252.630005,254.979996,0,254.979996,"2014-09-03"
255.490005,258.679993,255.490005,256.940002,0,256.940002,"2014-09-04"
256.970001,258.950012,253.910004,257.339996,0,257.339996,"2014-09-05"
257.910004,260.070007,256.679993,256.730011,0,256.730011,"2014-09-08"
256.730011,259.380005,253.089996,256.029999,0,256.029999,"2014-09-09"
257.5,261.549988,255.110001,261.140015,0,261.140015,"2014-09-10"
261.519989,263.679993,258.600006,261.23999,0,261.23999,"2014-09-11"
260.179993,264.829987,259.880005,262.480011,0,262.480011,"2014-09-12"
262.480011,265,260.329987,260.540009,0,260.540009,"2014-09-15"
260.369995,264.25,257.48999,263.910004,0,263.910004,"2014-09-16"
264.029999,265.859985,260,261.329987,0,261.329987,"2014-09-17"
261.839996,266.440002,261.839996,265.829987,0,265.829987,"2014-09-18"
265.829987,266.649994,260.579987,260.579987,0,260.579987,"2014-09-19"
261.320007,261.459991,256.26001,256.579987,0,256.579987,"2014-09-22"
256.579987,256.779999,250.089996,252.779999,0,252.779999,"2014-09-23"
252.779999,257.579987,252.460007,256.019989,0,256.019989,"2014-09-24"
254.649994,254.649994,249.360001,249.929993,0,249.929993,"2014-09-25"
250.309998,250.5,247.589996,250.240005,0,250.240005,"2014-09-26"
248.839996,249.199997,245.619995,247.440002,0,247.440002,"2014-09-29"
247.699997,251.190002,243.149994,248.350006,0,248.350006,"2014-09-30"
248.350006,248.350006,237.690002,239.589996,0,239.589996,"2014-10-01"
240.669998,245.839996,234.809998,240.789993,0,240.789993,"2014-10-02"
241.809998,250.869995,241.809998,250.389999,0,250.389999,"2014-10-03"
250.679993,252.570007,245.699997,245.869995,0,245.869995,"2014-10-06"
245.869995,245.869995,239.619995,240.020004,0,240.020004,"2014-10-07"
241.779999,243.279999,233.289993,237.850006,0,237.850006,"2014-10-08"
237.850006,243.139999,231.039993,231.039993,0,231.039993,"2014-10-09"
231.039993,233.199997,224.210007,225.539993,0,225.539993,"2014-10-10"
225.539993,227.130005,209.100006,212.330002,0,212.330002,"2014-10-13"
212.330002,228.949997,212.330002,223.259995,0,223.259995,"2014-10-14"
223.259995,226.160004,211.520004,221.720001,0,221.720001,"2014-10-15"
221.720001,232.220001,217.429993,228.309998,0,228.309998,"2014-10-16"
228.309998,237.970001,228.309998,232.839996,0,232.839996,"2014-10-17"
232.839996,245.300003,232.839996,244.970001,0,244.970001,"2014-10-20"
244.970001,256.769989,244.970001,256.140015,0,256.140015,"2014-10-21"
256.140015,258.359985,253.979996,254.199997,0,254.199997,"2014-10-22"
254.199997,261.329987,251.179993,253.610001,0,253.610001,"2014-10-23"
253.610001,261.790009,253.610001,261.51001,0,261.51001,"2014-10-24"
261.51001,264.480011,259.829987,263.290009,0,263.290009,"2014-10-27"
263.769989,265.910004,261.410004,265.170013,0,265.170013,"2014-10-28"
264.470001,265.130005,258.579987,262.880005,0,262.880005,"2014-10-29"
262.880005,264.880005,259.48999,261.170013,0,261.170013,"2014-10-30"
261.170013,267.829987,261.170013,266.529999,0,266.529999,"2014-10-31"
266.529999,270.700012,266.529999,270.649994,0,270.649994,"2014-11-03"
270.649994,282.910004,270.649994,280.880005,0,280.880005,"2014-11-04"
280.880005,282.140015,276.899994,280.140015,0,280.140015,"2014-11-05"
280.140015,291.309998,280.140015,287.940002,0,287.940002,"2014-11-06"
287.790009,288.76001,286.170013,288.070007,0,288.070007,"2014-11-07"
288.070007,293.649994,284.829987,293.519989,0,293.519989,"2014-11-10"
293.519989,300.019989,293.519989,296.149994,0,296.149994,"2014-11-11"
296.149994,296.149994,291.450012,294.429993,0,294.429993,"2014-11-12"
295.369995,300.149994,294.76001,297.369995,0,297.369995,"2014-11-13"
297.369995,297.369995,293.380005,294.470001,0,294.470001,"2014-11-14"
294.470001,297.790009,293.209991,293.600006,0,293.600006,"2014-11-17"
294.209991,302.929993,294.209991,300.809998,0,300.809998,"2014-11-18"
300.809998,301.589996,295.230011,298.220001,0,298.220001,"2014-11-19"
297.140015,298.160004,293.579987,295.029999,0,295.029999,"2014-11-20"
295.029999,296.130005,288.410004,288.940002,0,288.940002,"2014-11-21"
288.940002,294.959991,288.940002,292.130005,0,292.130005,"2014-11-24"
292.529999,296.359985,290.649994,294.359985,0,294.359985,"2014-11-25"
295.51001,298.170013,294.649994,297.429993,0,297.429993,"2014-11-26"
297.429993,318.299988,297.429993,314.980011,0,314.980011,"2014-11-28"
314.980011,316.290009,305.839996,306.690002,0,306.690002,"2014-12-01"
306.690002,311.73999,299.959991,302.850006,0,302.850006,"2014-12-02"
302.850006,308.160004,298.619995,305.040009,0,305.040009,"2014-12-03"
305.040009,315.809998,305.040009,313.859985,0,313.859985,"2014-12-04"
312.640015,318.820007,312.640015,315.140015,0,315.140015,"2014-12-05"
315.140015,320.369995,313.859985,318.579987,0,318.579987,"2014-12-08"
318.579987,318.579987,301.799988,307.940002,0,307.940002,"2014-12-09"
310.190002,320.910004,310.190002,318.470001,0,318.470001,"2014-12-10"
312.140015,323.799988,312.140015,321.779999,0,321.779999,"2014-12-11"
321.779999,327.329987,317.619995,317.619995,0,317.619995,"2014-12-12"
317.619995,321.559998,311.790009,318.630005,0,318.630005,"2014-12-15"
318.630005,318.630005,302.679993,302.829987,0,302.829987,"2014-12-16"
302.829987,308.839996,296.390015,307.630005,0,307.630005,"2014-12-17"
307.630005,312.119995,304.640015,311.559998,0,311.559998,"2014-12-18"
311.559998,315.779999,309.359985,312.799988,0,312.799988,"2014-12-19"
312.799988,321.299988,312.799988,316.089996,0,316.089996,"2014-12-22"
316.470001,316.670013,310.070007,314.109985,0,314.109985,"2014-12-23"
316.209991,320.75,315.190002,319.859985,0,319.859985,"2014-12-24"
320.450012,323.209991,318.529999,321.980011,0,321.980011,"2014-12-26"
321.980011,324.200012,316.450012,323.529999,0,323.529999,"2014-12-29"
324.059998,327.309998,322.929993,326.079987,0,326.079987,"2014-12-30"
328.690002,332.670013,326,326.399994,0,326.399994,"2014-12-31"
326.399994,331.529999,324.420013,327.540009,0,327.540009,"2015-01-02"
327.540009,328.679993,318.329987,321,0,321,"2015-01-05"
321,323.660004,306.890015,312.809998,0,312.809998,"2015-01-06"
312.809998,316.269989,309.899994,312.910004,0,312.910004,"2015-01-07"
312.910004,322.200012,312.910004,321.100006,0,321.100006,"2015-01-08"
321.100006,322.470001,311.769989,312.529999,0,312.529999,"2015-01-09"
312.529999,312.890015,304.119995,307.609985,0,307.609985,"2015-01-12"
307.609985,318.929993,306.459991,310.48999,0,310.48999,"2015-01-13"
